city_ascii,state_id,state_name,lat,lng,population
Redbird,OK,Oklahoma,35.8871,-95.5873,78
Spofford,TX,Texas,29.1733,-100.4112,78
Cusick,WA,Washington,48.3333,-117.2944,78
Sleetmute,AK,Alaska,61.6516,-157.1251,78
Tryon,NE,Nebraska,41.5584,-100.9536,78
Andover,SD,South Dakota,45.4102,-97.9037,78
Emison,IN,Indiana,38.7992,-87.4604,78
Tilleda,WI,Wisconsin,44.8156,-88.9125,78
Literberry,IL,Illinois,39.8516,-90.1978,78
Palo Verde,CA,California,33.4278,-114.7272,78
Skanee,MI,Michigan,46.8789,-88.204,78
Pascola,MO,Missouri,36.2672,-89.8258,78
De Witt,MO,Missouri,39.3849,-93.2199,78
Geyser,MT,Montana,47.2633,-110.4927,78
Knowlton,WI,Wisconsin,44.7189,-89.6803,78
Glen,MT,Montana,45.4789,-112.6918,78
Webster,PA,Pennsylvania,40.1878,-79.8489,78
Oreminea,PA,Pennsylvania,40.4033,-78.2546,78
Fairview,WY,Wyoming,42.6871,-110.9866,78
Greenwater,WA,Washington,47.1465,-121.632,77
Grass Ranch Colony,SD,South Dakota,43.65,-98.8836,77
Apache Creek,NM,New Mexico,33.8486,-108.6141,77
Ward,CO,Colorado,40.0722,-105.5139,77
New Elm Spring Colony,SD,South Dakota,43.4892,-97.8284,77
Germantown,KY,Kentucky,38.6559,-83.9643,77
Lone Oak,GA,Georgia,33.1723,-84.8173,77
Severance,KS,Kansas,39.7668,-95.2492,77
Morris Chapel,TN,Tennessee,35.3139,-88.3558,77
Codell,KS,Kansas,39.1954,-99.1702,77
Sumner,OK,Oklahoma,36.3182,-97.1179,77
Big Foot Prairie,WI,Wisconsin,42.4956,-88.5983,77
Alix,AR,Arkansas,35.4219,-93.7289,77
Sharon,GA,Georgia,33.5601,-82.795,77
Altoona,FL,Florida,28.9681,-81.6482,77
Vermillion,KS,Kansas,39.7183,-96.2659,77
Washington,VA,Virginia,38.7122,-78.1598,77
Willowbrook,KS,Kansas,38.1012,-97.9919,77
Martin,NE,Nebraska,41.2581,-101.7091,77
Pilsen,KS,Kansas,38.4711,-97.0389,77
Savonburg,KS,Kansas,37.7489,-95.1428,77
Dellrose,TN,Tennessee,35.1159,-86.8036,77
Bon Air,AL,Alabama,33.2621,-86.3319,77
Sula,MT,Montana,45.8453,-113.9629,77
Holters Crossing,PA,Pennsylvania,40.9721,-77.7242,77
Eldorado,MD,Maryland,38.5841,-75.7893,76
Simpson,KS,Kansas,39.386,-97.934,76
Wilburton Number Two,PA,Pennsylvania,40.8185,-76.3789,76
Raymer,CO,Colorado,40.608,-103.8434,76
Munjor,KS,Kansas,38.8089,-99.2674,76
La Victoria,TX,Texas,26.3478,-98.6296,76
Clifton Hill,MO,Missouri,39.4387,-92.6642,76
Equality,AL,Alabama,32.7634,-86.106,76
Marienthal,KS,Kansas,38.4891,-101.22,76
Emelle,AL,Alabama,32.7287,-88.3165,76
Gentry,MO,Missouri,40.3326,-94.4233,76
Monument,NM,New Mexico,32.6243,-103.2776,76
Marcelline,IL,Illinois,40.1185,-91.3683,76
Golconda,NV,Nevada,40.9522,-117.4997,76
Rio Chiquito,NM,New Mexico,35.9949,-105.9069,76
Pinetown,NC,North Carolina,35.6111,-76.8558,76
Livonia,IN,Indiana,38.5549,-86.2777,76
Millersburg,IL,Illinois,41.2403,-90.8186,76
Washita,OK,Oklahoma,35.1043,-98.3414,76
Old River,CA,California,35.2671,-119.1055,76
Aurora,KS,Kansas,39.452,-97.53,76
Continental Divide,NM,New Mexico,35.4329,-108.3358,76
Rivervale,AR,Arkansas,35.6759,-90.3445,76
Perley,MN,Minnesota,47.1761,-96.8015,76
La Salle,MN,Minnesota,44.0711,-94.5713,76
Fishers Landing,NY,New York,44.2772,-76.0088,76
Tennant,IA,Iowa,41.5941,-95.445,76
Acton,MT,Montana,45.929,-108.6788,76
Stonyford,CA,California,39.3695,-122.5438,76
El Morro Valley,NM,New Mexico,35.0362,-108.3225,76
Lindrith,NM,New Mexico,36.3173,-107.0459,75
Old Shawneetown,IL,Illinois,37.6971,-88.1387,75
Big Lake,MO,Missouri,40.0735,-95.3518,75
Pisek,ND,North Dakota,48.3107,-97.7104,75
Belle Prairie City,IL,Illinois,38.2235,-88.5556,75
False Pass,AK,Alaska,54.8416,-163.348,75
Russellville,IL,Illinois,38.8189,-87.53,75
Church Creek,MD,Maryland,38.5036,-76.1531,75
Ionia,MO,Missouri,38.5037,-93.3236,75
Chalybeate,MS,Mississippi,34.9319,-88.8703,75
Franklin,AZ,Arizona,32.677,-109.072,75
Mercer,ND,North Dakota,47.4905,-100.7104,75
Ideal,SD,South Dakota,43.54,-99.9218,75
Gold Mountain,CA,California,39.7613,-120.5191,75
Clayton,KS,Kansas,39.7369,-100.1765,75
Branson,CO,Colorado,37.0155,-103.8838,75
Omaha,AR,Arkansas,36.4583,-93.191,75
Harrisburg,NE,Nebraska,41.5505,-103.7267,75
Lowndesboro,AL,Alabama,32.2764,-86.6108,75
Otter Lake,NY,New York,43.5942,-75.1159,75
Dunning,NE,Nebraska,41.8272,-100.1048,75
Mahaska,KS,Kansas,39.9873,-97.3537,75
Rutledge,MO,Missouri,40.3139,-92.0876,75
Mountville,SC,South Carolina,34.3664,-81.9758,75
Mehan,OK,Oklahoma,36.0457,-96.9401,75
Angostura,SD,South Dakota,43.3192,-103.386,75
Ebro,MN,Minnesota,47.4942,-95.5411,75
Gabbs,NV,Nevada,38.8621,-117.933,75
Kickapoo Site 5,KS,Kansas,39.6735,-95.6842,75
Dickerson City,FL,Florida,30.4827,-87.0651,75
Paac Ciinak,WI,Wisconsin,44.8579,-89.155,75
Columbus,ND,North Dakota,48.905,-102.7812,74
Lumber Bridge,NC,North Carolina,34.8898,-79.0725,74
Easton,WI,Wisconsin,43.8383,-89.8049,74
Magnolia Beach,TX,Texas,28.5568,-96.5465,74
Board Camp,AR,Arkansas,34.5369,-94.0887,74
Port Alexander,AK,Alaska,56.2346,-134.6532,74
Burdick,KS,Kansas,38.5589,-96.8472,74
La Esperanza,TX,Texas,26.4313,-98.8923,74
Luis Lopez,NM,New Mexico,33.9904,-106.8878,74
Watova,OK,Oklahoma,36.6197,-95.6604,74
Midway Colony,MT,Montana,48.067,-111.9935,74
Youngsville,NM,New Mexico,36.1928,-106.566,74
Kopperl,TX,Texas,32.07,-97.4991,74
Brady,MT,Montana,48.0279,-111.8441,74
Blairstown,MO,Missouri,38.558,-93.9578,74
Mentor,KS,Kansas,38.7407,-97.5979,74
Osaka,VA,Virginia,36.9514,-82.8144,74
Hornitos,CA,California,37.5026,-120.2388,74
Foster,MO,Missouri,38.1664,-94.5079,74
Green Bank,WV,West Virginia,38.4267,-79.8343,74
Willow Creek,AK,Alaska,61.8336,-145.1836,74
Shelocta,PA,Pennsylvania,40.6573,-79.3015,74
Adamsville,PA,Pennsylvania,41.5111,-80.3716,74
Millard,MO,Missouri,40.1075,-92.546,74
Oakville,CA,California,38.4383,-122.4067,74
Klahr,PA,Pennsylvania,40.2979,-78.5129,74
Fairview,OH,Ohio,40.0573,-81.235,74
Woodruff,AZ,Arizona,34.7843,-110.0366,74
Mound City,SD,South Dakota,45.7262,-100.0688,74
Primrose,NE,Nebraska,41.6238,-98.2377,74
Big Creek,WV,West Virginia,38.0054,-82.0361,74
Frankstown,PA,Pennsylvania,40.4444,-78.3558,74
High Amana,IA,Iowa,41.8011,-91.9418,73
Trosky,MN,Minnesota,43.8884,-96.2509,73
Wasta,SD,South Dakota,44.0696,-102.4464,73
Blacksville,WV,West Virginia,39.7175,-80.2146,73
Sprague,NE,Nebraska,40.6266,-96.7446,73
Waumandee,WI,Wisconsin,44.3024,-91.7051,73
Leslie,MO,Missouri,38.418,-91.2309,73
Paoli,CO,Colorado,40.6128,-102.4718,73
Stanchfield,MN,Minnesota,45.6656,-93.1831,73
Tuskahoma,OK,Oklahoma,34.6272,-95.2779,73
Smith Village,OK,Oklahoma,35.4508,-97.457,73
Sattley,CA,California,39.6265,-120.4357,73
Kildare,OK,Oklahoma,36.8085,-97.0499,73
Luray,SC,South Carolina,32.8142,-81.2403,73
Cushing,NE,Nebraska,41.2949,-98.3693,73
Morningside,SD,South Dakota,44.3663,-98.1836,73
McCaskill,AR,Arkansas,33.9187,-93.6417,73
Spruce Pine,AL,Alabama,34.3928,-87.7294,73
Summit Lake,WI,Wisconsin,45.3759,-89.2044,73
Riverton,NE,Nebraska,40.0897,-98.7597,73
Yarmouth,IA,Iowa,41.0245,-91.322,73
Bisbee,ND,North Dakota,48.6272,-99.3788,73
Pettibone,ND,North Dakota,47.117,-99.5208,73
Barstow,IL,Illinois,41.5162,-90.3566,73
Oral,SD,South Dakota,43.41,-103.2648,73
Esterbrook,WY,Wyoming,42.4062,-105.3858,73
Dumb Hundred,PA,Pennsylvania,40.317,-78.4105,73
Percival,IA,Iowa,40.7513,-95.8133,73
Lindcove,CA,California,36.358,-119.0646,73
Westford,NY,New York,42.6511,-74.8005,73
Jacinto,MS,Mississippi,34.7622,-88.4276,72
Babcock,WI,Wisconsin,44.3044,-90.1076,72
Hawleyville,CT,Connecticut,41.4288,-73.3506,72
Lake City,SD,South Dakota,45.7248,-97.4139,72
Piqua,KS,Kansas,37.922,-95.5375,72
Exeter,IL,Illinois,39.7191,-90.4961,72
Poole,KY,Kentucky,37.6392,-87.6447,72
Seba Dalkai,AZ,Arizona,35.4816,-110.4562,72
Cowlington,OK,Oklahoma,35.3105,-94.7878,72
Pierpont,MO,Missouri,38.8633,-92.3129,72
Dundee,MN,Minnesota,43.844,-95.4666,72
Uncertain,TX,Texas,32.7064,-94.1269,72
Cromwell,IA,Iowa,41.0405,-94.4618,72
Riverview Estates,MO,Missouri,38.7489,-94.5246,72
Musella,GA,Georgia,32.8009,-84.0334,72
Ranger,GA,Georgia,34.5013,-84.7111,72
Promise City,IA,Iowa,40.7474,-93.1498,72
Calverton,VA,Virginia,38.6355,-77.6662,72
Symerton,IL,Illinois,41.3256,-88.053,72
Detroit,OR,Oregon,44.7338,-122.1513,72
Delacroix,LA,Louisiana,29.7652,-89.7874,72
Galestown,MD,Maryland,38.5633,-75.7149,72
Longoria,TX,Texas,26.3024,-98.6425,72
Mabie,CA,California,39.7771,-120.5447,72
Old Appleton,MO,Missouri,37.5939,-89.7108,72
New Blaine,AR,Arkansas,35.2931,-93.4202,72
Comstock,MN,Minnesota,46.6596,-96.7466,72
Maybeury,WV,West Virginia,37.3675,-81.3572,72
Smeltertown,CO,Colorado,38.5524,-106.0085,72
Chitina,AK,Alaska,61.5276,-144.2991,71
Camden,IL,Illinois,40.1529,-90.7733,71
Flemington,MO,Missouri,37.8039,-93.5014,71
De Borgia,MT,Montana,47.3701,-115.3211,71
Westwood,IA,Iowa,40.965,-91.6266,71
Marvel,CO,Colorado,37.1112,-108.1262,71
Butte City,ID,Idaho,43.607,-113.2408,71
Lamont,WA,Washington,47.2007,-117.9049,71
Kleindale,AZ,Arizona,32.2681,-110.9146,71
Saint Charles,SC,South Carolina,34.0806,-80.2249,71
Green Spring,WV,West Virginia,39.5242,-78.6301,71
Kim,CO,Colorado,37.247,-103.3534,71
Eddyville,IL,Illinois,37.5005,-88.5847,71
Luray,TN,Tennessee,35.6017,-88.5703,71
Gracey,KY,Kentucky,36.8792,-87.6638,71
Durham,KS,Kansas,38.4846,-97.2268,71
Twin Hills,AK,Alaska,59.0815,-160.2826,71
Regina,NM,New Mexico,36.1947,-106.9453,71
Santiago,WA,Washington,47.2975,-124.2327,71
Eva,TN,Tennessee,36.0687,-88.0081,71
Brooksburg,IN,Indiana,38.735,-85.2445,71
Arco,MN,Minnesota,44.3838,-96.1826,71
Mobeetie,TX,Texas,35.5291,-100.4394,71
Twin Lakes,WA,Washington,48.2622,-118.3591,71
Canyon Creek,MT,Montana,46.8053,-112.2544,71
Hunnewell,KS,Kansas,37.0042,-97.4076,71
Englevale,ND,North Dakota,46.3912,-97.9038,71
Coyote,NM,New Mexico,36.1615,-106.6067,71
Hillsdale,OK,Oklahoma,36.5632,-97.9927,71
Bartlett,KS,Kansas,37.0549,-95.2112,71
Grenville,SD,South Dakota,45.467,-97.3901,71
Wikieup,AZ,Arizona,34.6931,-113.5995,71
Cornland,IL,Illinois,39.9376,-89.4015,71
Marysville,MT,Montana,46.7502,-112.3026,71
Quemado,TX,Texas,28.9471,-100.6238,71
Minidoka,ID,Idaho,42.754,-113.49,70
Freeport,CA,California,38.4636,-121.5022,70
Sheridan Lake,CO,Colorado,38.4667,-102.2943,70
Zwingle,IA,Iowa,42.2972,-90.6874,70
Cross Anchor,SC,South Carolina,34.644,-81.8585,70
Rome,IA,Iowa,40.982,-91.6817,70
Williford,AR,Arkansas,36.2518,-91.3605,70
Eunola,AL,Alabama,31.0326,-85.8409,70
Canaan,IN,Indiana,38.8661,-85.2996,70
Martinsburg,NE,Nebraska,42.5084,-96.8314,70
Parkerville,KS,Kansas,38.7638,-96.6615,70
Meadow Acres,WY,Wyoming,42.8593,-106.0953,70
Moyers,OK,Oklahoma,34.3255,-95.6503,70
Crescent Mills,CA,California,40.1008,-120.9217,70
East Verde Estates,AZ,Arizona,34.2983,-111.3645,70
Dolliver,IA,Iowa,43.4636,-94.6142,70
Clinton,NE,Nebraska,42.7598,-102.3479,70
Elba,MN,Minnesota,44.0867,-92.0169,70
Jud,ND,North Dakota,46.5258,-98.8976,70
Leopolis,WI,Wisconsin,44.7654,-88.8447,70
Darfur,MN,Minnesota,44.0535,-94.8378,70
Green Sea,SC,South Carolina,34.1288,-78.9721,70
Gillisonville,SC,South Carolina,32.6116,-81.0001,70
Oak Hall,VA,Virginia,37.9307,-75.547,70
Evan,MN,Minnesota,44.3549,-94.8361,70
Bergoo,WV,West Virginia,38.4849,-80.2981,70
Headrick,OK,Oklahoma,34.627,-99.1373,70
Danville,WA,Washington,48.9938,-118.5068,70
Wallace,SD,South Dakota,45.0845,-97.4781,69
Bluff City,KS,Kansas,37.0761,-97.8747,69
Bagnell,MO,Missouri,38.2294,-92.6053,69
Blaine,KY,Kentucky,38.0272,-82.8413,69
Hardy,MT,Montana,47.1806,-111.8172,69
Datto,AR,Arkansas,36.3925,-90.7285,69
Goodrich,ND,North Dakota,47.4759,-100.1247,69
East Burke,VT,Vermont,44.5875,-71.9403,69
Union Hill,IL,Illinois,41.1086,-88.1463,69
West Hampton Dunes,NY,New York,40.7777,-72.7131,69
House,NM,New Mexico,34.6492,-103.9038,69
Wann,NE,Nebraska,41.1394,-96.3632,69
Jericho,AR,Arkansas,35.2876,-90.2305,69
Cogswell,ND,North Dakota,46.107,-97.7842,69
Myrtle,MN,Minnesota,43.5632,-93.163,69
McKittrick,MO,Missouri,38.7387,-91.4443,69
Nescatunga,OK,Oklahoma,36.7543,-98.156,69
North Crows Nest,IN,Indiana,39.8661,-86.1624,69
Macon,NC,North Carolina,36.4396,-78.0839,69
Simpson,IL,Illinois,37.4673,-88.7557,69
Putnam,OK,Oklahoma,35.8559,-98.9682,69
New Rockport Colony,MT,Montana,47.8598,-112.0349,69
Virginia,NE,Nebraska,40.2458,-96.4988,69
Trona,CA,California,35.815,-117.3449,69
Moskowite Corner,CA,California,38.4464,-122.1944,69
Alexander,KS,Kansas,38.4695,-99.553,69
Alamo,IN,Indiana,39.9834,-87.0552,69
Ovando,MT,Montana,47.0207,-113.1717,69
King Ranch Colony,MT,Montana,47.0572,-109.6362,69
Agar,SD,South Dakota,44.8397,-100.0732,69
Cooke City,MT,Montana,45.0187,-109.9119,69
Chalkhill,PA,Pennsylvania,39.8461,-79.6142,69
Umbarger,TX,Texas,34.9564,-102.1094,69
Hartman,CO,Colorado,38.1212,-102.2217,69
Orovada,NV,Nevada,41.5492,-117.8235,69
Lebam,WA,Washington,46.564,-123.5508,69
Mountain View,NM,New Mexico,35.0046,-108.3979,69
Bolivar,MS,Mississippi,33.6606,-91.0519,68
Sunny Slopes,CA,California,37.5693,-118.6758,68
Ekwok,AK,Alaska,59.3462,-157.4861,68
Fluvanna,TX,Texas,32.8833,-101.1415,68
Bradley,SD,South Dakota,45.0904,-97.642,68
Anthonyville,AR,Arkansas,35.0398,-90.3403,68
Levasy,MO,Missouri,39.1363,-94.1307,68
White Lake,NY,New York,41.6757,-74.8322,68
Stockholm,WI,Wisconsin,44.4852,-92.2633,68
Bowring,OK,Oklahoma,36.879,-96.1202,68
Cottageville,WV,West Virginia,38.8667,-81.8242,68
Luray,MO,Missouri,40.4524,-91.8841,68
Chautauqua,KS,Kansas,37.0241,-96.1774,68
Ringo,KS,Kansas,37.5064,-94.7649,68
Marie,AR,Arkansas,35.613,-90.0829,68
Clayton,IA,Iowa,42.9022,-91.1493,68
Cumminsville,NY,New York,42.5706,-77.7189,68
Claire City,SD,South Dakota,45.8566,-97.1035,68
Winfred,SD,South Dakota,44.0009,-97.3598,68
Vowinckel,PA,Pennsylvania,41.4108,-79.2286,68
Union Grove,AL,Alabama,34.4025,-86.4483,68
Staint Clair,PA,Pennsylvania,40.4786,-78.2284,68
Long Lake,WI,Wisconsin,45.8431,-88.6673,68
Wildrose,ND,North Dakota,48.6299,-103.1837,68
Havana,KS,Kansas,37.0921,-95.9418,68
Defiance,MO,Missouri,38.6327,-90.7846,68
Keddie,CA,California,40.0059,-120.9523,68
Olean,MO,Missouri,38.4103,-92.53,68
Blanco,OK,Oklahoma,34.7507,-95.7736,68
Tensed,ID,Idaho,47.1596,-116.9238,68
Box Canyon,TX,Texas,29.5335,-101.1586,68
Gibbs,MO,Missouri,40.099,-92.4166,67
St. Clairsville,PA,Pennsylvania,40.156,-78.5108,67
Eggleston,VA,Virginia,37.2871,-80.6227,67
Zinc,AR,Arkansas,36.2836,-92.9147,67
Cherry Valley,PA,Pennsylvania,41.1594,-79.8012,67
Washam,WY,Wyoming,41.0056,-109.6992,67
Dutch John,UT,Utah,40.9301,-109.4042,67
Stark,KS,Kansas,37.6898,-95.1441,67
Deering,MO,Missouri,36.1911,-89.8843,67
Curlew,IA,Iowa,42.9797,-94.7378,67
Springerton,IL,Illinois,38.1786,-88.3548,67
Orlando,OK,Oklahoma,36.1355,-97.3654,67
Washington Park,AZ,Arizona,34.3978,-111.2731,67
Seaforth,MN,Minnesota,44.4761,-95.331,67
Radley,KS,Kansas,37.4851,-94.7617,67
Glencoe,OH,Ohio,40.0106,-80.8815,67
Rains,SC,South Carolina,34.0942,-79.3214,67
Swink,OK,Oklahoma,34.0169,-95.2018,67
Paradise Hill,OK,Oklahoma,35.6137,-95.0703,67
Graysville,OH,Ohio,39.6633,-81.1746,67
Royal,NE,Nebraska,42.3329,-98.1252,67
Tucker,AR,Arkansas,34.4395,-91.9519,67
New Weston,OH,Ohio,40.337,-84.6436,67
Beaver,IA,Iowa,42.0383,-94.14,67
Naylor,GA,Georgia,30.9088,-83.0774,67
Neville,OH,Ohio,38.8123,-84.2115,67
Lake View,TX,Texas,29.459,-100.9532,67
Mountain,ND,North Dakota,48.6843,-97.8648,67
Opheim,MT,Montana,48.8571,-106.4084,67
Revere,MN,Minnesota,44.2215,-95.3611,67
Silex,MO,Missouri,39.1254,-91.0574,67
Nassau,MN,Minnesota,45.0677,-96.4417,67
North Escobares,TX,Texas,26.4325,-98.9719,67
Kinross,IA,Iowa,41.4591,-91.9873,67
Raymond,KS,Kansas,38.278,-98.4143,67
Woody,CA,California,35.7081,-118.8145,67
Marthaville,LA,Louisiana,31.738,-93.39,67
Oakwood,OK,Oklahoma,35.9316,-98.7031,67
Uniontown,AR,Arkansas,35.5853,-94.4469,67
Weatherby,MO,Missouri,39.9093,-94.2419,67
Worth,MO,Missouri,40.4045,-94.4465,67
Vera Cruz,IN,Indiana,40.7016,-85.0795,67
Newark,MO,Missouri,39.9946,-91.9734,67
Filer City,MI,Michigan,44.2149,-86.289,67
Hebgen Lake Estates,MT,Montana,44.7692,-111.1905,66
Pingree,ND,North Dakota,47.1638,-98.9086,66
Ali Molina,AZ,Arizona,31.9025,-111.7804,66
Chewalla,TN,Tennessee,35.0209,-88.6426,66
Live Oak,SC,South Carolina,34.056,-78.9397,66
Roseland,KS,Kansas,37.2805,-94.8438,66
Casselman,PA,Pennsylvania,39.8857,-79.2112,66
Sunburg,MN,Minnesota,45.3476,-95.24,66
Chilo,OH,Ohio,38.7934,-84.1374,66
Yale,KS,Kansas,37.4901,-94.647,66
Draper,SD,South Dakota,43.9262,-100.5372,66
Herrick,SD,South Dakota,43.115,-99.1882,66
Burna,KY,Kentucky,37.2456,-88.3589,66
Brant Lake,SD,South Dakota,43.9308,-96.9436,66
Souris,ND,North Dakota,48.91,-100.6826,66
Humphreys,MO,Missouri,40.1252,-93.3196,66
Agenda,KS,Kansas,39.7066,-97.4322,66
Mount Eagle,PA,Pennsylvania,40.9799,-77.7058,66
Geneva,PA,Pennsylvania,41.562,-80.2261,66
Ayers Ranch Colony,MT,Montana,47.051,-108.945,66
Aldrich,MO,Missouri,37.5489,-93.5512,66
Cheney,NE,Nebraska,40.7261,-96.5936,66
Brandon,MT,Montana,45.466,-112.1339,65
Tierra Bonita,TX,Texas,26.2727,-97.8276,65
Hutton,MD,Maryland,39.4145,-79.4801,65
Heeney,CO,Colorado,39.8712,-106.3002,65
Sheppards Mill,NJ,New Jersey,39.4124,-75.3136,65
Hill View Heights,WY,Wyoming,43.8159,-104.1517,65
Tindall,MO,Missouri,40.1609,-93.6096,65
Unity Village,MO,Missouri,38.9525,-94.3995,65
Sageville,IA,Iowa,42.5493,-90.7062,65
Rodney,IA,Iowa,42.2045,-95.9507,65
Dresden,KS,Kansas,39.6228,-100.4191,65
Paderborn,IL,Illinois,38.3595,-90.0465,65
Warfield,VA,Virginia,36.896,-77.819,65
Walters,MN,Minnesota,43.6049,-93.6743,65
Dwight,ND,North Dakota,46.3039,-96.7402,65
Coy,AR,Arkansas,34.5405,-91.8713,65
South End,MN,Minnesota,47.3231,-95.4788,65
Acala,TX,Texas,31.3344,-105.9028,65
Snowville,VA,Virginia,37.026,-80.5739,65
Ojo Caliente,NM,New Mexico,36.3146,-106.0374,65
Burchard,NE,Nebraska,40.1493,-96.3488,65
St. Paul,IA,Iowa,40.7678,-91.5164,65
Frankewing,TN,Tennessee,35.1943,-86.857,65
Fancy Gap,VA,Virginia,36.6771,-80.6997,65
Hooper,CO,Colorado,37.746,-105.8777,65
Ophir,UT,Utah,40.3716,-112.2507,65
Zurich,MT,Montana,48.5861,-109.0302,65
Sunland Estates,WA,Washington,47.074,-120.0284,65
McKinnon,WY,Wyoming,41.0314,-109.9384,65
Why,AZ,Arizona,32.259,-112.7307,65
Weldon,AR,Arkansas,35.4479,-91.2315,65
Arcola,MO,Missouri,37.5493,-93.8753,65
Belva,WV,West Virginia,38.2327,-81.1894,65
Woodsville,NY,New York,42.579,-77.7338,65
Ski Gap,PA,Pennsylvania,40.316,-78.5174,65
Caberfae,MI,Michigan,44.2492,-85.7256,64
Allendale,MO,Missouri,40.4853,-94.2887,64
Dennis,MS,Mississippi,34.559,-88.2303,64
Valera,TX,Texas,31.7536,-99.5493,64
Harrison,MT,Montana,45.7045,-111.7844,64
Beaver Bay,MN,Minnesota,47.2563,-91.3065,64
Sandyville,IA,Iowa,41.3709,-93.3862,64
Sidney,IN,Indiana,41.105,-85.7425,64
El Castillo,TX,Texas,26.3348,-98.6391,64
Reserve,KS,Kansas,39.977,-95.5654,64
Winston,NM,New Mexico,33.346,-107.6488,64
Boyd,MT,Montana,45.454,-109.0697,64
Nashua,MN,Minnesota,46.0377,-96.3059,64
Balta,ND,North Dakota,48.1666,-100.0369,64
Fort Indiantown Gap,PA,Pennsylvania,40.442,-76.5972,64
Lehr,ND,North Dakota,46.2826,-99.3528,64
Sportsmans Park,OR,Oregon,45.2197,-121.3945,64
La Prairie,IL,Illinois,40.1473,-91.0024,64
Graingers,NC,North Carolina,35.3164,-77.5066,64
Theba,AZ,Arizona,32.9181,-112.8903,64
Las Lomitas,TX,Texas,27.3378,-98.6629,64
Cale,AR,Arkansas,33.6278,-93.235,63
Halsey,NE,Nebraska,41.9033,-100.2699,63
Bibo,NM,New Mexico,35.1732,-107.4034,63
New Hope,KY,Kentucky,37.6279,-85.5067,63
Labette,KS,Kansas,37.23,-95.1836,63
Orrum,NC,North Carolina,34.4667,-79.0089,63
Padroni,CO,Colorado,40.7818,-103.1733,63
Rock Point,MD,Maryland,38.2754,-76.8428,63
Mayfield,KS,Kansas,37.2632,-97.5404,63
Seward,KS,Kansas,38.1778,-98.7943,63
Faxon,OK,Oklahoma,34.4603,-98.5794,63
Orchard,IA,Iowa,43.2276,-92.776,63
Littlejohn Island,ME,Maine,43.7599,-70.1284,63
Sage Creek Colony,MT,Montana,48.9288,-110.9723,63
Belmore,OH,Ohio,41.1548,-83.9417,63
Seville,GA,Georgia,31.9608,-83.6012,63
Norcross,MN,Minnesota,45.8687,-96.1964,63
Arkoe,MO,Missouri,40.2594,-94.8279,63
Greenbush,VA,Virginia,37.7398,-75.6797,63
Fox,OK,Oklahoma,34.3601,-97.4928,63
Bluewater Village,NM,New Mexico,35.2464,-107.9676,63
Kincaid,KS,Kansas,38.0812,-95.1554,62
Darlington,MO,Missouri,40.1981,-94.3997,62
Goldfield,CO,Colorado,38.7176,-105.1253,62
Quinn,SD,South Dakota,43.9866,-102.1264,62
West Cornwall,CT,Connecticut,41.8642,-73.3608,62
Port Heiden,AK,Alaska,56.9426,-158.6047,62
Fay,OK,Oklahoma,35.8161,-98.6587,62
Knights Ferry,CA,California,37.8199,-120.6704,62
Melmore,OH,Ohio,41.0262,-83.105,62
Fullerton,ND,North Dakota,46.1632,-98.4272,62
Unity,IL,Illinois,37.152,-89.273,62
Northboro,IA,Iowa,40.6073,-95.2925,62
Greenwich,KS,Kansas,37.7832,-97.2037,62
National,MD,Maryland,39.6111,-78.9401,62
Dolton,SD,South Dakota,43.4911,-97.3848,62
Solway,MN,Minnesota,47.5211,-95.1303,62
Centrahoma,OK,Oklahoma,34.6104,-96.3437,62
New Alluwe,OK,Oklahoma,36.6101,-95.4888,62
Brazos,NM,New Mexico,36.7528,-106.5598,62
Rivers,NM,New Mexico,33.6757,-108.7768,62
Greenville,IA,Iowa,43.017,-95.1461,62
Olivet,KS,Kansas,38.4813,-95.7519,62
Chamizal,NM,New Mexico,34.2182,-106.9152,62
Tuttle,ND,North Dakota,47.1445,-99.9934,62
Pueblito,NM,New Mexico,36.0727,-106.0811,62
Rowena,SD,South Dakota,43.5191,-96.5561,62
Topeka,IL,Illinois,40.3304,-89.9306,62
Zeandale,KS,Kansas,39.1627,-96.4279,62
Homestead,IA,Iowa,41.7612,-91.8711,62
Elsmore,KS,Kansas,37.7941,-95.15,62
Rainsville,IN,Indiana,40.414,-87.3158,62
Beaulieu,MN,Minnesota,47.3389,-95.8054,62
Istachatta,FL,Florida,28.6634,-82.2726,62
Riceville,PA,Pennsylvania,41.7792,-79.8045,62
Randalia,IA,Iowa,42.8634,-91.8867,61
Brentford,SD,South Dakota,45.1591,-98.3223,61
Wisacky,SC,South Carolina,34.1465,-80.1905,61
Rodriguez Camp,CA,California,35.809,-119.1388,61
Riddleville,GA,Georgia,32.9069,-82.6661,61
Fishers Island,NY,New York,41.27,-71.9892,61
Gully,MN,Minnesota,47.7684,-95.6229,61
Marietta,IL,Illinois,40.4995,-90.3931,61
Jennette,AR,Arkansas,35.1639,-90.4092,61
Spade,TX,Texas,33.926,-102.1543,61
Cayuse,OR,Oregon,45.6765,-118.5736,61
Old Agency,MT,Montana,47.3226,-114.2987,61
Hamilton,IA,Iowa,41.1705,-92.9041,61
Fulton,WI,Wisconsin,42.8074,-89.1269,61
Crookston,NE,Nebraska,42.9263,-100.7534,61
Sasakwa,OK,Oklahoma,34.9468,-96.5253,61
